Rank,temp
7480,6.900000095
7481,7.199999809
7482,7.199999809
7483,7.199999809
7484,7.099999905
7485,7.300000191
7486,7.300000191
7487,6.900000095
7488,6.900000095
7489,6.800000191
7490,7
7491,9.300000191
7492,9.199999809
7493,9.100000381
7494,10.5
7495,10.10000038
7496,8.899999619
7497,8.5
7498,8.199999809
7499,7.400000095
7500,8.199999809
7501,8
7502,8.399999619
7503,8
7504,7.5
7505,8.399999619
7506,7.800000191
7507,7.699999809
7508,7.599999905
7509,8.199999809
7510,7.699999809
7511,8.5
7512,5.699999809
7513,4.099999905
7514,5.400000095
7515,5.900000095
7516,7.400000095
7517,7.900000095
7518,7.400000095
7519,7.800000191
7520,6.900000095
7521,6.800000191
7522,6.199999809
7523,5.199999809
7524,6.800000191
7525,7.199999809
7526,7.699999809
7527,6.400000095
7528,6.400000095
7529,6.599999905
7530,6.5
7531,7.099999905
7532,7.099999905
7533,7.5
7534,7.099999905
7535,6.900000095
7536,8
7537,7.699999809
7538,6
7539,6.5
7540,6.5
7541,7.199999809
7542,7.900000095
7543,6.900000095
7544,7.5
7545,5.800000191
7546,4.400000095
7547,3.400000095
7548,2.200000048
7549,4.199999809
7550,4.699999809
7551,5.099999905
7552,4.900000095
7553,5
7554,4.400000095
7555,4.900000095
7556,4.599999905
7557,4.400000095
7558,4.300000191
7559,4.5
7560,4.5
7561,4.800000191
7562,5.400000095
7563,6.400000095
7564,8.300000191
7565,8.5
7566,8
7567,8
7568,7.699999809
7569,7.199999809
7570,6.5
7571,6.300000191
7572,6.199999809
7573,6
7574,6.199999809
7575,5.199999809
7576,5.099999905
7577,5.199999809
7578,5.199999809
7579,5.5
7580,5.300000191
7581,5
7582,4.800000191
7583,4.800000191
7584,4.400000095
7585,4.300000191
7586,4.5
7587,4.699999809
7588,4.900000095
7589,5.699999809
7590,5.800000191
7591,5.400000095
7592,5.5
7593,5.300000191
7594,5.199999809
7595,5
7596,5
7597,4.900000095
7598,5.099999905
7599,5.300000191
7600,5.300000191
7601,5.300000191
7602,5.400000095
7603,5.5
7604,6.800000191
7605,9.199999809
7606,9.600000381
7607,10.10000038
7608,10.39999962
7609,10.60000038
7610,10.69999981
7611,11
7612,10.89999962
7613,10.60000038
7614,10.60000038
7615,10.39999962
7616,10.5
7617,10.5
7618,10.30000019
7619,10.5
7620,10.10000038
7621,10
7622,9.600000381
7623,9.600000381
7624,9.600000381
7625,9.5
7626,9.300000191
7627,9.399999619
7628,9.600000381
7629,10
7630,10.19999981
7631,10
7632,10.10000038
7633,10.19999981
7634,10.30000019
7635,10.69999981
7636,10.39999962
7637,9.5
7638,9.199999809
7639,10.30000019
7640,10.30000019
7641,9.300000191
7642,8.5
7643,8.699999809
7644,8.800000191
7645,9.100000381
7646,9.100000381
7647,8.5
7648,9.100000381
7649,8.5
7650,8.199999809
7651,8.300000191
7652,8.199999809
7653,8.100000381
7654,7.699999809
7655,7.599999905
7656,7
7657,6.800000191
7658,6.599999905
7659,7.099999905
7660,7.599999905
7661,7.599999905
7662,7.800000191
7663,8
7664,9.699999809
7665,5.099999905
7666,4.699999809
7667,4.699999809
7668,5.599999905
7669,5.900000095
7670,6.199999809
7671,6
7672,5.900000095
7673,4.699999809
7674,4.699999809
7675,4.800000191
7676,5.5
7677,5.5
7678,5
7679,5.400000095
7680,5.800000191
7681,4.900000095
7682,3.5
7683,4.300000191
7684,5.400000095
7685,6
7686,6.800000191
7687,6.900000095
7688,4.900000095
7689,4.300000191
7690,3.5
7691,2.5
7692,2
7693,2.400000095
7694,2.599999905
7695,1.799999952
7696,2
7697,4.199999809
7698,4.400000095
7699,4.800000191
7700,5.099999905
7701,3.799999952
7702,5.300000191
7703,6
7704,6.300000191
7705,6.400000095
7706,6.400000095
7707,6.099999905
7708,6.199999809
7709,6.599999905
7710,8
7711,7.800000191
7712,6.599999905
7713,6.699999809
7714,5.900000095
7715,7.099999905
7716,6.900000095
7717,6
7718,6.800000191
7719,6.599999905
7720,6.400000095
7721,6.199999809
7722,6.400000095
7723,6.599999905
7724,6.5
7725,6.199999809
7726,6.199999809
7727,6.699999809
7728,5.900000095
7729,6.699999809
7730,6.199999809
7731,6.300000191
7732,4.699999809
7733,4.199999809
7734,4.300000191
7735,4.599999905
7736,5.300000191
7737,5.900000095
7738,5.699999809
7739,6.099999905
7740,4.800000191
7741,4
7742,3.799999952
7743,4.199999809
7744,5.5
7745,6.300000191
7746,5.699999809
7747,5.5
7748,4.199999809
7749,3.099999905
7750,1.700000048
7751,1.100000024
7752,1.399999976
7753,0.200000003
7754,0.100000001
7755,0.5
7756,1.299999952
7757,1.5
7758,2
7759,1.299999952
7760,0.899999976
7761,0.899999976
7762,1.100000024
7763,1.299999952
7764,1.299999952
7765,0.800000012
7766,3.5
7767,6.800000191
7768,8.100000381
7769,5.800000191
7770,5.099999905
7771,4.300000191
7772,1.700000048
7773,1.399999976
7774,1.299999952
7775,1.299999952
7776,1.200000048
7777,0.899999976
7778,1.299999952
7779,-0.200000003
7780,-0.400000006
7781,-0.800000012
7782,-0.5
7783,-0.100000001
7784,-0.5
7785,-0.5
7786,-0.699999988
7787,0
7788,1
7789,1.399999976
7790,0.600000024
7791,0.600000024
7792,1.100000024
7793,1.600000024
7794,1.899999976
7795,2
7796,2.099999905
7797,2.099999905
7798,2
7799,0.899999976
7800,0.200000003
7801,-1.100000024
7802,-1.200000048
7803,-0.800000012
7804,-0.300000012
7805,-0.800000012
7806,-1.399999976
7807,-0.800000012
7808,-0.600000024
7809,-0.5
7810,-0.899999976
7811,-1
7812,-0.800000012
7813,0.300000012
7814,1.399999976
7815,2.299999952
7816,3
7817,3
7818,3.200000048
7819,3.099999905
7820,2.299999952
7821,1.100000024
7822,0.200000003
7823,-0.200000003
7824,-0.600000024
7825,-1.100000024
7826,-0.800000012
7827,-0.800000012
7828,-1.799999952
7829,-1.399999976
7830,0.100000001
7831,1
7832,1.899999976
7833,2.700000048
7834,3.400000095
7835,3.799999952
7836,4
7837,4.5
7838,5.300000191
7839,6
7840,6.599999905
7841,6.300000191
7842,6.5
7843,6.099999905
7844,6.400000095
7845,6.800000191
7846,7.099999905
7847,6.900000095
7848,7.5
7849,7.599999905
7850,7.400000095
7851,7.400000095
7852,7.300000191
7853,7
7854,7.199999809
7855,7
7856,7.099999905
7857,7.5
7858,7.099999905
7859,6.5
7860,6.300000191
7861,6.300000191
7862,6.5
7863,7.400000095
7864,7.800000191
7865,7.599999905
7866,8.300000191
7867,6.800000191
7868,6.599999905
7869,6.099999905
7870,6.300000191
7871,6
7872,5.900000095
7873,5
7874,4.599999905
7875,4.800000191
7876,4.699999809
7877,5.099999905
7878,5.099999905
7879,5
7880,4.699999809
7881,4.900000095
7882,5.300000191
7883,4.900000095
7884,5
7885,5.5
7886,6.400000095
7887,6.900000095
7888,7.5
7889,7.199999809
7890,6.5
7891,6.300000191
7892,5.900000095
7893,5.900000095
7894,6.5
7895,6.800000191
7896,6.699999809
7897,6.099999905
7898,7.800000191
7899,7.900000095
7900,7.699999809
7901,7.800000191
7902,7.5
7903,7.699999809
7904,7.599999905
7905,7.300000191
7906,7.699999809
7907,7.599999905
7908,7.800000191
7909,8
7910,8.100000381
7911,8.300000191
7912,8.300000191
7913,8.600000381
7914,8.399999619
7915,8.5
7916,8.199999809
7917,8.300000191
7918,8.199999809
7919,8.100000381
7920,8
7921,8.100000381
7922,8
7923,8.100000381
7924,7.699999809
7925,7.400000095
7926,7.5
7927,7.800000191
7928,7.800000191
7929,8.100000381
7930,8.100000381
7931,8.199999809
7932,8.300000191
7933,8.399999619
7934,8.699999809
7935,8.800000191
7936,8.800000191
7937,8.800000191
7938,8.800000191
7939,8.899999619
7940,8.600000381
7941,8.300000191
7942,8.5
7943,8.699999809
7944,8.899999619
7945,8.699999809
7946,8.899999619
7947,8.899999619
7948,8.800000191
7949,8.899999619
7950,9
7951,9
7952,8.699999809
7953,8.699999809
7954,8
7955,7.400000095
7956,7.599999905
7957,7.599999905
7958,7.199999809
7959,6.900000095
7960,6.800000191
7961,6.800000191
7962,6.800000191
7963,7
7964,7.199999809
7965,6.800000191
7966,7.099999905
7967,7.5
7968,7.599999905
7969,7.300000191
7970,7.300000191
7971,7.099999905
7972,6.699999809
7973,5.900000095
7974,5.800000191
7975,5.699999809
7976,4.599999905
7977,5.199999809
7978,4.800000191
7979,4.300000191
7980,3.799999952
7981,4.699999809
7982,5.300000191
7983,6.400000095
7984,6.300000191
7985,6
7986,5.699999809
7987,5.199999809
7988,3.099999905
7989,2.5
7990,3.400000095
7991,4.099999905
7992,4.800000191
7993,4.5
7994,5.300000191
7995,4.199999809
7996,4.699999809
7997,3.799999952
7998,3.700000048
7999,3.299999952
8000,4.400000095
8001,3.799999952
8002,4.199999809
8003,2.900000095
8004,3.700000048
8005,4.400000095
8006,4.400000095
8007,6.099999905
8008,4.199999809
8009,5.699999809
8010,4.900000095
8011,4.099999905
8012,2.599999905
8013,2.900000095
8014,2.799999952
8015,2
8016,2.099999905
8017,1.299999952
8018,1.700000048
8019,2.700000048
8020,1.600000024
8021,0.200000003
8022,0.300000012
8023,-0.5
8024,-0.800000012
8025,-1.299999952
8026,-1.899999976
8027,-2.299999952
8028,-2.799999952
8029,-2.599999905
8030,-1.700000048
8031,-1.700000048
8032,-0.800000012
8033,-1.100000024
8034,-0.699999988
8035,-0.100000001
8036,-0.600000024
8037,-0.300000012
8038,-0.300000012
8039,-0.699999988
8040,-0.600000024
8041,-0.600000024
8042,-0.600000024
8043,-0.400000006
8044,0
8045,0.400000006
8046,0.5
8047,0.800000012
8048,0.899999976
8049,1
8050,1.200000048
8051,1.299999952
8052,1.100000024
8053,1.299999952
8054,1.100000024
8055,1.600000024
8056,2.799999952
8057,2.700000048
8058,4.5
8059,4.599999905
8060,4.099999905
8061,2.599999905
8062,2.799999952
8063,4.199999809
8064,5.099999905
8065,4.199999809
8066,4.199999809
8067,4.900000095
8068,5
8069,5.099999905
8070,5.699999809
8071,5.599999905
8072,5.300000191
8073,4.699999809
8074,4.599999905
8075,4.5
8076,4.099999905
8077,4
8078,3.5
8079,3.799999952
8080,3.900000095
8081,3.799999952
8082,4
8083,4.099999905
8084,4.199999809
8085,4.199999809
8086,3.700000048
8087,3.400000095
8088,3.200000048
8089,1.100000024
8090,0.100000001
8091,0.400000006
8092,2.299999952
8093,3.5
8094,3.700000048
8095,3.900000095
8096,3.5
8097,5.099999905
8098,5.199999809
8099,6.599999905
8100,5.400000095
8101,4.699999809
8102,5
8103,4.699999809
8104,4.599999905
8105,4.800000191
8106,4.800000191
8107,4.900000095
8108,4.699999809
8109,4.099999905
8110,3.700000048
8111,4.300000191
8112,3.900000095
8113,2.5
8114,1.5
8115,1.899999976
8116,2.599999905
8117,3.400000095
8118,3.400000095
8119,2.799999952
8120,3.700000048
8121,4.400000095
8122,5.099999905
8123,5.199999809
8124,4.699999809
8125,4.5
8126,4.400000095
8127,3.900000095
8128,2.900000095
8129,2.200000048
8130,2.799999952
8131,3
8132,3
8133,2.5
8134,2.599999905
8135,2.5
8136,2.599999905
8137,2.700000048
8138,2.700000048
8139,2.400000095
8140,2.599999905
8141,2.400000095
8142,1.700000048
8143,1.899999976
8144,2.299999952
8145,5.199999809
8146,4.699999809
8147,6.599999905
8148,5.699999809
8149,5.400000095
8150,3.799999952
8151,2.900000095
8152,2
8153,1.200000048
8154,0.5
8155,0.600000024
8156,-0.100000001
8157,-0.200000003
8158,-0.5
8159,-0.600000024
8160,-0.100000001
8161,-0.200000003
8162,-0.100000001
8163,-0.300000012
8164,-0.400000006
8165,-0.899999976
8166,-0.600000024
8167,-1.5
8168,-0.699999988
8169,4.699999809
8170,5
8171,4.400000095
8172,4.800000191
8173,4.199999809
8174,3
8175,2.400000095
8176,2
8177,1.700000048
8178,2.200000048
8179,2.099999905
8180,2.799999952
8181,3.299999952
8182,3.099999905
8183,2.400000095
8184,2.5
8185,2.599999905
8186,2.900000095
8187,2.700000048
8188,2.400000095
8189,2.299999952
8190,2.299999952
8191,2.200000048
8192,2.5
8193,2.700000048
8194,2.900000095
8195,3
8196,3.900000095
8197,4.800000191
8198,5.400000095
8199,4.800000191
8200,5.300000191
8201,5.099999905
8202,5.300000191
8203,4.5
8204,5.300000191
8205,5.699999809
8206,5.800000191
8207,6.099999905
8208,6
8209,5.900000095
8210,5.699999809
8211,5.400000095
8212,5.800000191
8213,5.900000095
8214,5.5
8215,5.699999809
8216,5.800000191
8217,6.599999905
8218,6.800000191
8219,7.199999809
8220,6.599999905
8221,7.099999905
8222,6.800000191
8223,6.5
8224,6.800000191
8225,6.900000095
8226,6.699999809
8227,6.800000191
8228,5.900000095
8229,5.900000095
8230,6.400000095
8231,6.699999809
8232,6.300000191
8233,6.400000095
8234,6.5
8235,6.400000095
8236,6.099999905
8237,5.800000191
8238,6.599999905
8239,6.400000095
8240,6.400000095
8241,6.300000191
8242,6.5
8243,6.5
8244,7.099999905
8245,6.599999905
8246,6.5
8247,7.099999905
8248,7
8249,6.800000191
8250,6.599999905
8251,6.699999809
8252,7
8253,7.099999905
8254,7.300000191
8255,6.599999905
8256,6.199999809
8257,6
8258,6.099999905
8259,6.300000191
8260,6.199999809
8261,5.800000191
8262,6.199999809
8263,6.5
8264,6.5
8265,6.800000191
8266,6.699999809
8267,6.699999809
8268,7
8269,6.5
8270,6.5
8271,6.900000095
8272,6.5
8273,6.599999905
8274,6.300000191
8275,6.699999809
8276,6.099999905
8277,5.900000095
8278,6
8279,5.599999905
8280,5.599999905
8281,5.699999809
8282,5.800000191
8283,5.599999905
8284,5.599999905
8285,5.5
8286,5.5
8287,5.5
8288,5.800000191
8289,5.900000095
8290,6.900000095
8291,6.800000191
8292,7
8293,6.900000095
8294,6.300000191
8295,6.099999905
8296,6
8297,6.099999905
8298,6.199999809
8299,6.199999809
8300,6.099999905
8301,6.5
8302,6.699999809
8303,6.900000095
8304,6.900000095
8305,6.900000095
8306,7
8307,7.300000191
8308,7.300000191
8309,7.300000191
8310,7.199999809
8311,7.099999905
8312,7.199999809
8313,7.400000095
8314,7.599999905
8315,7.699999809
8316,7.699999809
8317,8
8318,8.199999809
8319,8.100000381
8320,8.199999809
8321,8.5
8322,8.199999809
8323,8.5
8324,8.199999809
8325,8.5
8326,8.399999619
8327,8.5
8328,8.399999619
8329,8.600000381
8330,8.5
8331,8
8332,7.300000191
8333,7.699999809
8334,7.400000095
8335,7.599999905
8336,7.5
8337,7.599999905
8338,7.699999809
8339,7.900000095
8340,7.900000095
8341,8.100000381
8342,8.100000381
8343,8
8344,7.900000095
8345,7.800000191
8346,7.900000095
8347,7.800000191
8348,7.699999809
8349,7.599999905
8350,7.5
8351,7.400000095
8352,7.5
8353,7.5
8354,7.5
8355,7.5
8356,7.400000095
8357,7.5
8358,7.699999809
8359,7.800000191
8360,7.900000095
8361,8.199999809
8362,8.199999809
8363,8.300000191
8364,8.300000191
8365,8.100000381
8366,8.100000381
8367,7.800000191
8368,7.599999905
8369,7.400000095
8370,7.300000191
8371,7.199999809
8372,7.099999905
8373,7.099999905
8374,6.699999809
8375,6.599999905
8376,6.199999809
8377,6
8378,5.800000191
8379,5.699999809
8380,5.5
8381,5.199999809
8382,5.099999905
8383,5.300000191
8384,5.099999905
8385,6.099999905
8386,5.599999905
8387,4.900000095
8388,4.800000191
8389,5.199999809
8390,5.599999905
8391,4.699999809
8392,5.599999905
8393,5.400000095
8394,5
8395,4.599999905
8396,4.699999809
8397,4.699999809
8398,5.099999905
8399,4.800000191
8400,4.199999809
8401,4.5
8402,5
8403,5
8404,4.400000095
8405,4.400000095
8406,3.799999952
8407,3.200000048
8408,2.799999952
8409,3.200000048
8410,3.299999952
8411,3.599999905
8412,3.599999905
8413,3.599999905
8414,3.299999952
8415,2.900000095
8416,3.400000095
8417,3.400000095
8418,3.900000095
8419,4.199999809
8420,4.5
8421,4.599999905
8422,4.900000095
8423,3.900000095
8424,1.700000048
8425,2.299999952
8426,2.299999952
8427,2.5
8428,2.599999905
8429,2.900000095
8430,3.700000048
8431,4.199999809
8432,4.5
8433,5.900000095
8434,6.599999905
8435,6.5
8436,6.300000191
8437,5.400000095
8438,5.300000191
8439,4.800000191
8440,4.099999905
8441,4.300000191
8442,4.599999905
8443,4.199999809
8444,4.900000095
8445,4.699999809
8446,4.5
8447,4.599999905
8448,4.699999809
8449,4.599999905
8450,3.900000095
8451,4.199999809
8452,3.900000095
8453,4.300000191
8454,3.599999905
8455,3.299999952
8456,4
8457,4.099999905
8458,5.900000095
8459,5.699999809
8460,5.099999905
8461,5
8462,4.400000095
8463,4.099999905
8464,3.200000048
8465,2
8466,2
8467,1.100000024
8468,0.300000012
8469,0.300000012
8470,0.200000003
8471,0.400000006
8472,0.600000024
8473,0.699999988
8474,0.600000024
8475,0.5
8476,0.600000024
8477,0.800000012
8478,1.399999976
8479,1.5
8480,2.400000095
8481,3.799999952
8482,4.699999809
8483,4.800000191
8484,4.599999905
8485,3.799999952
8486,3.099999905
8487,2.5
8488,2.5
8489,3.200000048
8490,3.5
8491,3.5
8492,3.900000095
8493,2.700000048
8494,2.400000095
8495,3.200000048
8496,3.900000095
8497,4.699999809
8498,5.300000191
8499,5.400000095
8500,5.400000095
8501,5.800000191
8502,5.800000191
8503,6.099999905
8504,5.300000191
8505,4.900000095
8506,4.800000191
8507,5.199999809
8508,7
8509,7.900000095
8510,7.400000095
8511,7.400000095
8512,7.099999905
8513,6.900000095
8514,6.800000191
8515,6.699999809
8516,6.5
8517,6.699999809
8518,6.599999905
